"n","mu_true","method","media_mu","viés_mu"
30,0.5,"MM",0.51551568534503,-0.000492596701489267
30,0.5,"MM",0.512534264111117,-0.000533239049588241
30,0.5,"MM",0.536063163243998,0.000381852667773352
30,0.5,"MM",0.495980704725222,-0.000150266764072482
30,0.5,"MM",0.519285105552887,-0.000282849186629131
30,0.5,"MM",0.530252461535585,0.000641030170335566
30,0.5,"MM",0.493105801878247,-0.000401621033821631
30,0.5,"MM",0.566772108873965,0.000216456105823437
30,0.5,"MM",0.512287158411391,-0.00133344162075388
30,0.5,"MM",0.453733498886665,0.000732995577716722
30,0.5,"MM",0.473548030476342,-0.00107599095973998
30,0.5,"MM",0.542830194215562,0.000195182497707114
30,0.5,"MM",0.600436022143343,-0.000725365140656131
30,0.5,"MM",0.495194341607451,-0.000431281794482763
30,0.5,"MM",0.478571202832642,-0.000613987125858972
30,0.5,"MM",0.558037246563761,0.000621656562040607
30,0.5,"MM",0.581664258064452,0.000328888608623901
30,0.5,"MM",0.550530975876465,0.000566828720619084
30,0.5,"MM",0.542938631600871,-0.000357789921113127
30,0.5,"MM",0.417577413281616,-1.01073631610382e-05
30,0.5,"MM",0.507454898040649,0.000379367889671633
30,0.5,"MM",0.505942442736557,0.000691171238098254
30,0.5,"MM",0.499276863467949,0.00115774434199101
30,0.5,"MM",0.559623589619616,-0.000629142023835683
30,0.5,"MM",0.582606837648956,-0.000283561159594048
30,0.5,"MM",0.480032863232267,0.000825895697850298
30,0.5,"MM",0.521981710623474,4.53208106976355e-05
30,0.5,"MM",0.454622914309428,-6.45469717689418e-05
30,0.5,"MM",0.653409021800304,-0.00104657163263711
30,0.5,"MM",0.405507980246149,-0.000219203101663512
30,0.5,"MM",0.464428538196241,-0.000187672413125617
30,0.5,"MM",0.490442742387049,0.00063849812302158
30,0.5,"MM",0.490696740982808,0.000342284422309713
30,0.5,"MM",0.519098681202784,0.000372810551701463
30,0.5,"MM",0.564248794103683,-0.000151200960432973
30,0.5,"MM",0.570542376017052,0.000261002472168426
30,0.5,"MM",0.461083641009245,0.000193271635299752
30,0.5,"MM",0.574872028995327,-0.000317595608834265
30,0.5,"MM",0.46821569405631,0.000253922681646312
30,0.5,"MM",0.566402925115218,0.000791635573852201
30,0.5,"MM",0.499073581865084,0.000490720285046153
30,0.5,"MM",0.411062183022716,7.26870356010934e-05
30,0.5,"MM",0.492160280665021,0.000361329489000806
30,0.5,"MM",0.513376641712671,0.000169667797887407
30,0.5,"MM",0.506381399832212,0.000340201005591623
30,0.5,"MM",0.479469473261101,0.000240754580127456
30,0.5,"MM",0.538176866317315,-0.000395820962832305
30,0.5,"MM",0.464299623546321,-0.000408990972759593
30,0.5,"MM",0.452576545303827,0.00072617456402102
30,0.5,"MM",0.528992260647543,0.000242140794053824
30,0.5,"MM",0.495038461236834,-0.000690697624502357
30,0.5,"MM",0.590210156652933,-0.000312164237844081
30,0.5,"MM",0.43338271267677,0.000403941623674353
30,0.5,"MM",0.434022326845563,0.000376589971029517
30,0.5,"MM",0.468480917290017,-1.58816959381358e-05
30,0.5,"MM",0.547229995557017,-0.000483897054611604
30,0.5,"MM",0.4706137104355,0.000302084434037508
30,0.5,"MM",0.525132532315327,0.00028132822139515
30,0.5,"MM",0.463015066467933,0.000168938991792766
30,0.5,"MM",0.500795576324341,0.000197158921547702
30,0.5,"MM",0.520648276754095,0.000697316871128173
30,0.5,"MM",0.542984358173819,0.0001264817905271
30,0.5,"MM",0.44425873369389,-3.80030472663107e-05
30,0.5,"MM",0.486960630744475,0.000465408863086603
30,0.5,"MM",0.516120770808775,0.000192622843593782
30,0.5,"MM",0.488247819719842,-0.00107519984149962
30,0.5,"MM",0.522952149204029,-0.000220834721622598
30,0.5,"MM",0.501982348801744,-4.48647574773364e-05
30,0.5,"MM",0.501040450472568,0.00132062980949182
30,0.5,"MM",0.430418444556469,-0.000148805485598646
30,0.5,"MM",0.523312893002297,-8.25502366751385e-05
30,0.5,"MM",0.487676461679353,-5.30869049795157e-05
30,0.5,"MM",0.463402387796164,0.000556579762709397
30,0.5,"MM",0.470315642030497,0.000111060629874093
30,0.5,"MM",0.539080436247309,-3.72181566273833e-05
30,0.5,"MM",0.506679043072228,-0.000669662455939912
30,0.5,"MM",0.476482980404307,-0.000219042109455225
30,0.5,"MM",0.498115619438448,-0.000841431450475383
30,0.5,"MM",0.463085147322978,-0.0006547475425564
30,0.5,"MM",0.502214814271311,-0.000457764989781451
30,0.5,"MM",0.471427870480272,0.000135304844215589
30,0.5,"MM",0.471593567569848,-0.000187614756789189
30,0.5,"MM",0.52478976783389,0.000274201312450484
30,0.5,"MM",0.496533200370679,0.000377018088885572
30,0.5,"MM",0.472230316607401,0.000620022801544662
30,0.5,"MM",0.456886666754937,0.00033666714136299
30,0.5,"MM",0.457587882216903,-0.00051076191785443
30,0.5,"MM",0.487204518990421,0.000438638729839846
30,0.5,"MM",0.527972073686817,-0.0012444479604008
30,0.5,"MM",0.513719714075549,-0.000170918723421121
30,0.5,"MM",0.488056241779414,0.000812057201202532
30,0.5,"MM",0.464979553405984,-0.00024239890655342
30,0.5,"MM",0.510100852015327,0.000102467933166039
30,0.5,"MM",0.572506205284061,-0.000548280155695857
30,0.5,"MM",0.484792720500415,0.000162315724638151
30,0.5,"MM",0.498047844780162,0.000132361343035792
30,0.5,"MM",0.468111019960896,0.000746478792335248
30,0.5,"MM",0.468580840495844,0.00058696780882056
30,0.5,"MM",0.49190116005032,0.00141834322318063
30,0.5,"MM",0.476861557786917,0.00120412061912117
30,0.5,"MM",0.437980104029391,0.000417171908939584
30,0.5,"MM",0.51616472175393,9.6075643100324e-05
30,0.5,"MM",0.463321158664326,0.000178087567778373
30,0.5,"MM",0.556188769279881,-0.00017793254910603
30,0.5,"MM",0.443114323378364,-0.000990951232963277
30,0.5,"MM",0.507233336839164,0.000308675695016691
30,0.5,"MM",0.491815068649262,0.000935752263746037
30,0.5,"MM",0.531232426137031,-0.000220478159007276
30,0.5,"MM",0.482715839323589,0.00118680373559626
30,0.5,"MM",0.536382729532603,-9.90122145556604e-05
30,0.5,"MM",0.4934330357778,-6.30514765440626e-05
30,0.5,"MM",0.433645973140762,-0.000442038982460202
30,0.5,"MM",0.519921076960581,0.000316215626803285
30,0.5,"MM",0.519701373030676,-0.000362187660346236
30,0.5,"MM",0.501788053896125,-8.70584703586141e-05
30,0.5,"MM",0.531423988744154,-0.000293101136064178
30,0.5,"MM",0.54243524566478,0.000834757810081133
30,0.5,"MM",0.476018737503121,1.86676182678536e-06
30,0.5,"MM",0.504399805151213,-0.000588969122407912
30,0.5,"MM",0.552788481089679,-0.000784150248884008
30,0.5,"MM",0.540610118723389,-0.000535724218160061
30,0.5,"MM",0.469044948445461,0.000489650603955449
30,0.5,"MM",0.550615831676701,-0.00180961355364639
30,0.5,"MM",0.495723121407118,-0.000292290694460462
30,0.5,"MM",0.518452516669124,-0.000695758759776122
30,0.5,"MM",0.387899564545507,0.000315169062241827
30,0.5,"MM",0.466504653557948,0.000181951194938024
30,0.5,"MM",0.560834618747688,-0.000562144859428182
30,0.5,"MM",0.52955879213879,0.000108036362601482
30,0.5,"MM",0.476156565049076,0.000504021815764977
30,0.5,"MM",0.447978229110486,-0.000429801685892239
30,0.5,"MM",0.479581191958525,-0.00042633155653593
30,0.5,"MM",0.538855920579192,-0.000531034990338686
30,0.5,"MM",0.475474388656599,-0.000658333973209746
30,0.5,"MM",0.464639925487231,0.000100893629246146
30,0.5,"MM",0.55169198479208,0.000120061382186565
30,0.5,"MM",0.561747870777468,-0.000341580403264263
30,0.5,"MM",0.405468616036435,0.000280626802776907
30,0.5,"MM",0.502913224656035,-0.00061680152204413
30,0.5,"MM",0.503587436919133,0.0011071384238287
30,0.5,"MM",0.505973953817007,0.0001574536047938
30,0.5,"MM",0.50522801381834,-0.000196009882267312
30,0.5,"MM",0.49733996681698,0.000179106823366915
30,0.5,"MM",0.462687978634839,-0.000304437177427674
30,0.5,"MM",0.504001794543478,-0.00086886021068544
30,0.5,"MM",0.496745249847968,-0.000785181788555966
30,0.5,"MM",0.56053097126583,-0.000135879652546689
30,0.5,"MM",0.489411222220741,-0.000631860388080774
30,0.5,"MM",0.482667272120324,0.000385608668483528
30,0.5,"MM",0.48223152916751,0.00039991459449662
30,0.5,"MM",0.522559291146107,-0.000339676798463251
30,0.5,"MM",0.508359624109412,8.97596922464494e-05
30,0.5,"MM",0.517463042714739,-0.000126323024051911
30,0.5,"MM",0.504211792670008,-0.000431956320384175
30,0.5,"MM",0.468486458218748,-0.000545818275002941
30,0.5,"MM",0.511782446858079,-0.00017786602367853
30,0.5,"MM",0.475591231402266,0.000392747703178764
30,0.5,"MM",0.405550071482018,-0.000300623548957435
30,0.5,"MM",0.477451385463341,-0.000430733826706442
30,0.5,"MM",0.511412486938265,0.000477020724702348
30,0.5,"MM",0.416179506282677,0.000115668460703933
30,0.5,"MM",0.493377836224164,-2.7840971274895e-05
30,0.5,"MM",0.486913010192866,-0.000336179147173654
30,0.5,"MM",0.522784555821409,-0.000302278105083098
30,0.5,"MM",0.466371849968392,-2.99494156092428e-05
30,0.5,"MM",0.544396672150994,0.000658278138639501
30,0.5,"MM",0.431107002980276,-0.000384202429858205
30,0.5,"MM",0.447711689718073,1.61922586127128e-05
30,0.5,"MM",0.511427524549741,-0.000373511389033632
30,0.5,"MM",0.480128647701739,0.000524488795730305
30,0.5,"MM",0.557434726595405,-0.000240955749386318
30,0.5,"MM",0.486819512276572,-0.000220704243319214
30,0.5,"MM",0.493736296595762,-0.000175823452582491
30,0.5,"MM",0.444410156665587,-0.000313149134804458
30,0.5,"MM",0.530951381698243,-0.000147323642812558
30,0.5,"MM",0.530110714052213,-0.000170866937080016
30,0.5,"MM",0.520376561443221,-0.0004057378103417
30,0.5,"MM",0.487753080592269,0.000310458054717466
30,0.5,"MM",0.581285003986229,0.000120231634775925
30,0.5,"MM",0.52485865338834,9.53770735316883e-05
30,0.5,"MM",0.488662712505844,-0.000455047882770954
30,0.5,"MM",0.446807466248742,0.000480871513709291
30,0.5,"MM",0.529592065848609,0.00054877977571155
30,0.5,"MM",0.540895805067258,0.000558783721632206
30,0.5,"MM",0.456084471201517,0.000808950731226332
30,0.5,"MM",0.395040635098017,-0.000580577995021758
30,0.5,"MM",0.514774152307351,-0.000348350348960746
30,0.5,"MM",0.484540949508647,0.00018323531614145
30,0.5,"MM",0.496696216669335,-0.000584260041581353
30,0.5,"MM",0.438697954874601,-0.000844905380936123
30,0.5,"MM",0.470157120581201,6.59848801967677e-05
30,0.5,"MM",0.502635773380089,-0.000228949436645642
30,0.5,"MM",0.452609242152147,0.000318256340784362
30,0.5,"MM",0.582198219186518,0.000155325743153356
30,0.5,"MM",0.491530172114271,0.000106091114511375
30,0.5,"MM",0.407616768977817,-0.000355140309894697
30,0.5,"MM",0.551471630552085,-0.00015597533220757
30,0.5,"MM",0.46976859293334,0.00109814199157948
30,0.5,"MM",0.493617372668535,0.000631851346652057
30,0.5,"MM",0.46631305268181,-0.000165465459998904
30,0.5,"MM",0.473448838189686,9.58370915926099e-05
30,0.5,"MM",0.488056961601124,-0.00111433962363933
30,0.5,"MM",0.428695559144073,-5.57989647627655e-05
30,0.5,"MM",0.427295479888595,-0.00100479192378761
30,0.5,"MM",0.474003228636876,0.000176998410118978
30,0.5,"MM",0.499165811122144,0.000834390049955058
30,0.5,"MM",0.462883505816129,0.00021717731366705
30,0.5,"MM",0.490092751550047,9.9863639510922e-05
30,0.5,"MM",0.425342662587182,-0.000696856356035003
30,0.5,"MM",0.465332589653261,0.000257701077429284
30,0.5,"MM",0.448085236205754,-3.49167368816627e-05
30,0.5,"MM",0.550551230956453,0.000386427197370032
30,0.5,"MM",0.46521809491806,0.000531584420132125
30,0.5,"MM",0.508631575815856,-0.00014109520930361
30,0.5,"MM",0.583434759744963,-0.00031037611857665
30,0.5,"MM",0.595702475975555,0.000194917013624396
30,0.5,"MM",0.530087820319974,-0.000235159617853031
30,0.5,"MM",0.461823010293627,2.53156228921525e-05
30,0.5,"MM",0.515575585648134,0.000115483955118401
30,0.5,"MM",0.545259672730493,-0.000374358882236581
30,0.5,"MM",0.515673887459596,0.000154104970056634
30,0.5,"MM",0.515588118477801,1.73294709165939e-05
30,0.5,"MM",0.534757621357085,0.000154776463993089
30,0.5,"MM",0.490865240116766,0.00073940903991232
30,0.5,"MM",0.514722164002626,-0.000387663639161873
30,0.5,"MM",0.527225782135703,-0.000129240102999861
30,0.5,"MM",0.473045009552162,-0.00119987527245424
30,0.5,"MM",0.508143681366671,-0.000371517320341241
30,0.5,"MM",0.526649637230688,-0.00108374599028283
30,0.5,"MM",0.47333606020946,-0.000431690876796287
30,0.5,"MM",0.536757521832738,-8.47141350340808e-05
30,0.5,"MM",0.452610662234332,0.000251471044897478
30,0.5,"MM",0.504110772748377,-0.000370887175805579
30,0.5,"MM",0.485761817508845,0.000678926704192784
30,0.5,"MM",0.446749966264651,-0.000453616120039579
30,0.5,"MM",0.523983476982318,-0.00035162788071752
30,0.5,"MM",0.504575634535883,0.000117202336578526
30,0.5,"MM",0.499684732705867,-0.000709506328737675
30,0.5,"MM",0.528541570399725,-0.000444984932938985
30,0.5,"MM",0.457442030355198,-0.000755641367873927
30,0.5,"MM",0.474882005540804,4.63024419418701e-05
30,0.5,"MM",0.55913492757076,0.00110281449066618
30,0.5,"MM",0.493012932772336,0.000650349934883943
30,0.5,"MM",0.465269849987292,0.000426458791073447
30,0.5,"MM",0.524748424769384,-0.000656074979646037
30,0.5,"MM",0.523319910191954,-0.000916940703709845
30,0.5,"MM",0.505729187825726,0.000357803291488379
30,0.5,"MM",0.497003625796258,0.000415567025528418
30,0.5,"MM",0.521280274555309,3.29034656798566e-05
30,0.5,"MM",0.475887161642862,0.000241164086364154
30,0.5,"MM",0.526468547667814,0.000397366080715278
30,0.5,"MM",0.499673408822032,0.000175288235104987
30,0.5,"MM",0.523796815158787,0.000280846930014178
30,0.5,"MM",0.580136539206332,0.00169667679616903
30,0.5,"MM",0.509465895568612,0.000404949335088611
30,0.5,"MM",0.469022322119485,4.14421612964788e-05
30,0.5,"MM",0.503366904546743,-0.000824233336573554
30,0.5,"MM",0.435717918591867,0.000550478792292697
30,0.5,"MM",0.505444950536959,0.000104210314358144
30,0.5,"MM",0.480538931277458,-0.000360203322175012
30,0.5,"MM",0.498951069900213,0.000396602186137407
30,0.5,"MM",0.481062292519939,-0.000636162076091185
30,0.5,"MM",0.507155481625108,-0.000208652659272612
30,0.5,"MM",0.481089884506987,-0.000221813455107744
30,0.5,"MM",0.522307374862263,0.000146803653078731
30,0.5,"MM",0.455376271033699,-0.000535956338316157
30,0.5,"MM",0.489103287747834,0.000282015796639445
30,0.5,"MM",0.499645119738248,-0.000501813845356858
30,0.5,"MM",0.502674847995618,0.000237869859331497
30,0.5,"MM",0.591850540975152,-0.000368716954702863
30,0.5,"MM",0.587845561327129,-0.000342950247776086
30,0.5,"MM",0.455058336719569,0.000250544865364133
30,0.5,"MM",0.502865393195673,0.00013183540087458
30,0.5,"MM",0.488207274461594,-0.000550615237558449
30,0.5,"MM",0.490301985772774,0.000732606048529316
30,0.5,"MM",0.482429766600034,0.000225071628286555
30,0.5,"MM",0.516678741982098,-0.00110414011470239
30,0.5,"MM",0.527024954888177,0.000299172465511255
30,0.5,"MM",0.55097588799688,-0.000320061813012362
30,0.5,"MM",0.513308241908513,0.000251262117491047
30,0.5,"MM",0.535106691070826,-0.000315310414385372
30,0.5,"MM",0.484790245393129,0.000431920775313899
30,0.5,"MM",0.50947024472963,7.78481509645657e-05
30,0.5,"MM",0.504996938485671,0.000140085014730285
30,0.5,"MM",0.517993809998957,0.000810238390953288
30,0.5,"MM",0.509250789751127,0.000114237157465058
30,0.5,"MM",0.501711088409808,-0.000268079707379854
30,0.5,"MM",0.51672198907641,-0.0011019060268781
30,0.5,"MM",0.475067933498926,-0.00136655116150813
30,0.5,"MM",0.536320658895963,-0.000443942098768524
30,0.5,"MM",0.565861544076689,0.000198846425395249
30,0.5,"MM",0.462063090392967,-0.000638488831829986
30,0.5,"MM",0.526227151952058,0.000168671812519339
30,0.5,"MM",0.497408862868114,-0.000449925951179375
30,0.5,"MM",0.631967755149791,0.000189835478655809
30,0.5,"MM",0.525600015138581,-0.000737968699140779
30,0.5,"MM",0.519492493376883,0.000725909908194988
30,0.5,"MM",0.504051787105978,0.000779065806174484
30,0.5,"MM",0.498521086724608,0.000193300753777159
30,0.5,"MM",0.446963827179869,-0.000756586469227938
30,0.5,"MM",0.5417803988668,0.000458000128540692
30,0.5,"MM",0.483509868197713,8.98887419170658e-06
30,0.5,"MM",0.501725426803774,0.000749599731902584
30,0.5,"MM",0.488083574491231,0.000960188344584778
30,0.5,"MM",0.51329954235235,-2.88710040670104e-05
30,0.5,"MM",0.451566134772517,0.000422362708362323
30,0.5,"MM",0.475504077975185,-0.00034858576202268
30,0.5,"MM",0.510474527652451,0.000147571727406981
30,0.5,"MM",0.577317275489396,-0.000311221861804212
30,0.5,"MM",0.550405853364272,0.000258553199014577
30,0.5,"MM",0.507476854444561,6.22624979448316e-05
30,0.5,"MM",0.504907934760995,1.93558807947136e-05
30,0.5,"MM",0.505151209254223,6.53666138628051e-05
30,0.5,"MM",0.432164986647234,-0.000435181558859465
30,0.5,"MM",0.48151365677079,0.000587438892080572
30,0.5,"MM",0.548093241114757,0.00105226045742257
30,0.5,"MM",0.499730352542852,-7.38211906416986e-05
30,0.5,"MM",0.485305305949862,-0.000220387316356541
