"n","mu_true","method","media_mu","viés_mu"
30,1,"MLE",0.910282494836319,0.00973404572486725
30,1,"MLE",1.00572438993321,-0.00624997403632488
30,1,"MLE",1.11787599571466,-0.0170185232672075
30,1,"MLE",0.980502463964508,-0.0275212334536685
30,1,"MLE",1.0344954264611,-0.0142094487536537
30,1,"MLE",1.11222077529005,0.0396528121874726
30,1,"MLE",1.03438946808719,-0.0138904261195965
30,1,"MLE",1.03758236356026,0.0297993660369575
30,1,"MLE",1.09416494411299,-0.0279288705155594
30,1,"MLE",0.975847512449534,-0.0099528407241668
30,1,"MLE",1.01019614580158,-0.0355043815915117
30,1,"MLE",1.02102464858447,-0.0386840896591847
30,1,"MLE",1.05083093788372,-0.036683242363992
30,1,"MLE",0.906684531340489,-0.0114030739748947
30,1,"MLE",0.988823900145928,-0.0373409917485826
30,1,"MLE",1.09379890286287,0.0139626501033061
30,1,"MLE",0.870429356674745,0.00447599885048611
30,1,"MLE",0.9234041071766,-0.0185640047819264
30,1,"MLE",0.936267824423249,-0.00930315294095796
30,1,"MLE",0.940027616543771,0.0311923082557264
30,1,"MLE",0.931950049498242,-0.00320130659168016
30,1,"MLE",0.997296713072205,-0.0143779088170837
30,1,"MLE",0.98096082491457,0.00304380996643849
30,1,"MLE",0.984250300706516,-0.0305448661760682
30,1,"MLE",1.03983841814377,-0.0190682511375619
30,1,"MLE",1.05862010464274,-0.00659636836790023
30,1,"MLE",1.13449067125379,-0.0449815941534371
30,1,"MLE",0.977154575965368,-0.042801379110139
30,1,"MLE",0.956360900250285,0.0086783617040681
30,1,"MLE",1.02228581001003,-0.00735795129275174
30,1,"MLE",0.949467165208846,-0.0132486299157401
30,1,"MLE",0.924228451660195,0.00685515575577689
30,1,"MLE",1.02744320613034,0.0314040634161563
30,1,"MLE",0.988668281477533,0.000992526307409869
30,1,"MLE",1.03915548546502,-0.0187545231175446
30,1,"MLE",1.0548284460479,-0.0143730963964737
30,1,"MLE",0.990982097414061,-0.00656197360006361
30,1,"MLE",0.94663473796251,0.00619450646964725
30,1,"MLE",0.858949131291349,-0.0122681763307797
30,1,"MLE",0.793156979548361,0.0192222617501163
30,1,"MLE",0.945867528165659,-0.0274282024748039
30,1,"MLE",0.747927164095468,-0.0159043074942691
30,1,"MLE",0.983192488526685,-0.0374617340529378
30,1,"MLE",0.999231554671988,0.0263367859930259
30,1,"MLE",1.11036923714742,-0.0251970681542759
30,1,"MLE",1.00505793160002,-0.0176122845005959
30,1,"MLE",1.06164633012783,-0.0316124614161493
30,1,"MLE",1.06265944992946,0.0164414538507853
30,1,"MLE",0.859106761260828,0.00541744816361556
30,1,"MLE",1.04015556056032,0.00586297185174378
30,1,"MLE",1.00284022732767,-0.00256835429602731
30,1,"MLE",1.08020717754312,-0.0153496885707891
30,1,"MLE",1.11067151100123,0.0132370862141717
30,1,"MLE",0.992410643837726,0.00181713646604642
30,1,"MLE",1.14925030749345,0.00517818997167274
30,1,"MLE",0.986315613479358,-0.00522281418853732
30,1,"MLE",0.981088460028654,-0.0131330596470997
30,1,"MLE",1.00046900655674,-0.0273388665343544
30,1,"MLE",1.0837343302602,-0.0132886341373113
30,1,"MLE",1.18833724036336,-0.00980179928289426
30,1,"MLE",0.872957784648032,0.0134435628556516
30,1,"MLE",1.03691731827628,-0.00688577380838784
30,1,"MLE",1.03709546456699,-0.0383442457359471
30,1,"MLE",0.989098658182207,-0.00893449861831819
30,1,"MLE",0.988803825578024,-0.0083113490751261
30,1,"MLE",1.12664400657155,-0.0253697690469117
30,1,"MLE",0.913578150726655,-0.029297389917151
30,1,"MLE",0.947801890094655,0.013449848029235
30,1,"MLE",1.00282100005409,-0.0180451377195496
30,1,"MLE",1.01471071130321,-0.0170797099708351
30,1,"MLE",0.994735180198698,0.00634027106884616
30,1,"MLE",1.04279768142517,-0.028244957078654
30,1,"MLE",1.21494763085368,-0.0333821298428751
30,1,"MLE",1.04181262200293,-0.0109221560168307
30,1,"MLE",0.98527589651684,0.00603120747275032
30,1,"MLE",1.04034107082464,0.00121488109070178
30,1,"MLE",0.916402557164277,0.0168492550349577
30,1,"MLE",1.05308124429833,0.00939542418496853
30,1,"MLE",0.940001243995891,0.0110919027880859
30,1,"MLE",1.16172698103801,-0.0152123822348607
30,1,"MLE",1.15561430311255,0.0350278962480477
30,1,"MLE",1.14338957545974,0.0268828852146346
30,1,"MLE",0.801738097716607,0.00891736926456732
30,1,"MLE",0.999043177954923,-0.0327101330657831
30,1,"MLE",1.05085886017319,0.0145681353798677
30,1,"AD",0.891432880163919,0.0108961266048889
30,1,"AD",0.963174230404619,0.0107951433153032
30,1,"AD",0.997748498978775,-0.00267590090689895
30,1,"AD",1.13936896831432,0.00417284084037806
30,1,"AD",1.02421071648626,-0.00728175502394457
30,1,"AD",1.01224650035476,0.0123041735462806
30,1,"AD",1.0381396199013,0.0222798597428373
30,1,"AD",0.863079241924076,0.00883731467771043
30,1,"AD",0.949019207557189,-0.00230955392218857
30,1,"AD",1.15055187003633,2.68144104988988e-05
30,1,"AD",1.09206071796556,0.00702605752119467
30,1,"AD",1.04807547785549,0.0242462301784545
30,1,"AD",0.914989630273989,-0.0126064187660307
30,1,"AD",0.869322665807269,0.00374183490346625
30,1,"AD",0.980708418148096,-0.00134567077316838
30,1,"AD",0.974020264543503,0.00227434265106474
30,1,"AD",1.08749534063608,0.0114525159800611
30,1,"AD",0.991478206668859,-0.00484284750654607
30,1,"AD",1.04611839934998,0.00912796711295161
30,1,"AD",0.980357519960292,-0.0102646192815695
30,1,"AD",0.988302846966733,0.00786407086588248
30,1,"AD",1.00096582649753,0.00789932976042163
30,1,"AD",1.07996377457581,0.00641737167019341
30,1,"AD",1.07851883151474,0.0120937619762951
30,1,"AD",1.10486581995312,0.00733158440753412
30,1,"AD",1.17168799778706,0.0158025003433535
30,1,"AD",0.930709187896324,0.0240730351640333
30,1,"AD",0.974557060471682,0.0200227226981237
30,1,"AD",1.15884159198416,0.0114528707634187
30,1,"AD",1.10776282116605,0.0108879661643173
30,1,"AD",1.06018925131162,0.0160846986848546
30,1,"AD",1.08712077894387,0.00664163019177644
30,1,"AD",0.967892435768061,0.00996779233565037
30,1,"AD",0.951761710996568,0.00392142430424325
30,1,"AD",1.07035526635679,0.0144378524562756
30,1,"AD",0.909715195264308,-0.00124312369933333
30,1,"AD",0.996001315702346,0.0238545624888817
30,1,"AD",0.926913337686021,0.00615143146893671
30,1,"AD",1.03148018813222,0.0203560152050593
30,1,"AD",1.12032416179644,0.0257644706770384
30,1,"AD",0.864829362027234,-0.00331229706212022
30,1,"AD",1.06630144804093,0.0109107844244241
30,1,"AD",0.983462267567823,0.0154492354384497
30,1,"AD",0.924968495446453,-0.00535765432029556
30,1,"AD",1.19345312104378,-0.00402170378125732
30,1,"AD",0.91603478031705,-0.00135157337131031
30,1,"AD",0.914050420084143,0.00934575346541322
30,1,"AD",1.0424641320514,0.0120886082428058
30,1,"AD",0.924597693108559,-0.0086167189333316
30,1,"AD",0.994036292009149,0.000590079344006567
30,1,"AD",0.948298608642493,-0.00067164415131693
30,1,"AD",1.10208692861885,-0.00585578070162951
30,1,"AD",0.945404518469282,-0.00496983911264115
30,1,"AD",0.979348324070566,0.00476993199458797
30,1,"AD",1.11719746322314,-0.0022921422326585
30,1,"AD",1.09354706830437,0.00079368593539364
30,1,"AD",1.01291002283537,-0.0059024152329008
30,1,"AD",0.968428829275872,0.00967325920255946
30,1,"AD",1.12190481333972,0.00610924000848567
30,1,"AD",1.01574557845386,-0.00317452590059952
30,1,"AD",0.960512208664939,0.0104471467591432
30,1,"AD",1.0056562007584,0.018048840677983
30,1,"AD",1.13719416291889,0.00993344328211099
30,1,"AD",0.954229208542024,0.00422833660891919
30,1,"AD",1.02892603086943,0.014824523882468
30,1,"AD",0.93180867238813,-0.00306211421967229
30,1,"AD",0.979959033475098,0.0175816512529336
30,1,"AD",0.882900921580719,-0.00242778398008614
30,1,"AD",0.829719360237335,0.00755043583896553
30,1,"AD",1.0368540969502,2.01318438257658e-05
30,1,"AD",0.986578289079173,0.00238221367888913
30,1,"AD",1.03759211471441,0.00631623047638619
30,1,"AD",0.960326826730557,0.00786018734568894
30,1,"AD",0.99847998535483,0.0179400009120354
30,1,"AD",1.03940056731741,-0.00531022803950565
30,1,"AD",1.05936953903041,0.0119868831509666
30,1,"AD",1.10480500746741,0.014262600809311
30,1,"AD",1.01527813178842,0.0144646064076022
30,1,"AD",0.95525130956112,0.00522930407869304
30,1,"AD",0.943961292255123,-0.00693645804224685
30,1,"AD",0.880513697682566,0.00485944911185876
30,1,"AD",1.00268019621435,0.0079177901910592
30,1,"AD",0.9951490260239,0.00122330555385552
30,1,"AD",0.943296187099675,0.00596349884228153
30,1,"AD",1.02873781666911,0.017936825219651
30,1,"AD",1.08509254594958,-0.00738343464337654
30,1,"AD",1.12038700973692,0.0141777896978244
30,1,"AD",0.949559714681221,-0.0165729648873161
30,1,"AD",0.853719229837701,-0.0175925826529574
30,1,"AD",0.918424553681574,0.00370817317343008
30,1,"AD",0.954913688816238,-0.0018157899353316
30,1,"AD",1.0606739424722,0.0045627032386919
30,1,"AD",0.968879148711571,-0.0044401259655511
30,1,"AD",0.910730783571954,0.00418808016035743
30,1,"AD",0.917275895147602,-0.0112925178665118
30,1,"AD",1.00906615311983,0.0014551621675627
30,1,"AD",0.981198769012053,-0.000361758148386127
30,1,"AD",1.11351338258574,0.00901911680972378
30,1,"AD",1.02975424214934,0.0100928574808761
30,1,"AD",0.829002692833755,0.00625759767971745
30,1,"MPS",1.11917038339577,0.00675720296441673
30,1,"MPS",1.06053473173925,0.0141135895563418
30,1,"MPS",1.01917142019247,0.0130605046058245
30,1,"MPS",1.04413597428425,0.050781346391363
30,1,"MPS",0.934525889692172,-0.00322712743315412
30,1,"MPS",1.04140825158522,0.0117962679494552
30,1,"MPS",1.07414647480865,0.0589216749667261
30,1,"MPS",1.1701427411786,0.00658925533568233
30,1,"MPS",1.0501358998904,0.0253102291099083
30,1,"MPS",0.959638013780158,0.0185022560036501
30,1,"MPS",0.95633037885942,-0.00786589447384267
30,1,"MPS",1.13268259961937,0.0387154811415413
30,1,"MPS",0.992585400544623,-0.0146178652375207
30,1,"MPS",1.12720035566984,0.0371187964964246
30,1,"MPS",1.04980369971599,0.0288655876679962
30,1,"MPS",0.998946562744935,0.00970951461391589
30,1,"MPS",1.11826672851418,-0.00217908337280504
30,1,"MPS",1.18188043290587,0.0312819694505
30,1,"MPS",1.03076001890012,0.0223102081197915
30,1,"MPS",0.981473134517268,0.00544385296965044
30,1,"MPS",0.933585744375872,0.0354377193040598
30,1,"MPS",1.06473816692596,0.0158136609943562
30,1,"MPS",1.05431311598045,0.0300462654067273
30,1,"MPS",1.16210009482198,0.0674873981405919
30,1,"MPS",0.886913181467775,0.0272390768268047
30,1,"MPS",1.10941392935408,-0.00645583768230762
30,1,"MPS",1.05623073542885,-0.00880178379747321
30,1,"MPS",0.999040602256018,0.0486448396447886
30,1,"MPS",1.08319444425615,-0.00351429146314008
30,1,"MPS",0.975348028360543,-0.00899762582998975
30,1,"MPS",0.965910484623015,0.0251911937612116
30,1,"MPS",0.99337300937327,0.0154296060091522
30,1,"MPS",1.04774134131569,0.00673507295653519
30,1,"MPS",1.06785656259785,0.00265420694759211
30,1,"MPS",0.935181445533254,0.0499406708079556
30,1,"MPS",0.909130494608737,0.034037390456597
30,1,"MPS",1.04091839134593,0.00653991251644337
30,1,"MPS",0.959798627467884,0.031175806351418
30,1,"MPS",1.06585573644102,0.0211133060189268
30,1,"MPS",1.05531268102127,-0.0143143669118206
30,1,"MPS",1.08559186046001,0.0581669315677189
30,1,"MPS",1.01228413362065,0.0145923812826509
30,1,"MPS",1.04729154499428,0.0381494703949041
30,1,"MPS",0.988297901784942,0.0209849535711149
30,1,"MPS",1.03479206174308,-0.000963438602947342
30,1,"MPS",0.977859271963087,0.0559514509157361
30,1,"MPS",0.94157506403533,0.0159289329218697
30,1,"MPS",0.942659115823626,0.013082956137029
30,1,"MPS",1.03319411085904,-0.000340709840394915
30,1,"MPS",1.18903114504425,0.0157088924637678
30,1,"MPS",1.00275978366383,0.0713762161277578
30,1,"MPS",1.08822880834381,0.0381009154196914
30,1,"MPS",0.98714021982995,0.0157934100226905
30,1,"MPS",0.898588795924642,0.0433270157541928
30,1,"MPS",1.17438907863139,0.059910918304579
30,1,"MPS",0.846683139256493,0.00823164033513779
30,1,"MPS",1.12578183509379,0.0139456041756838
30,1,"MPS",0.936101133822439,0.00515477607428583
30,1,"MPS",0.968067990478774,0.032559394467392
30,1,"MPS",0.964636681784103,0.0084876428681615
30,1,"MPS",1.0605529168275,0.0998800429455217
30,1,"MPS",1.05125161968224,0.0601328457322654
30,1,"MPS",1.14012076422251,0.0115048805437155
30,1,"MPS",1.19077612126179,0.00847872230100766
30,1,"MPS",1.11739127936031,0.0576947083822639
30,1,"MPS",1.02171498417693,0.0337940874679408
30,1,"MPS",1.09736835309123,0.0841342019185243
30,1,"MPS",1.16921951001393,0.0537025257422052
30,1,"MPS",1.00790024760283,-0.00953422138719473
30,1,"MPS",1.1913419280234,0.0354167268203678
30,1,"MPS",1.15942031961466,0.0604055185657844
30,1,"MPS",1.05278542552196,0.0376450107370203
30,1,"MPS",1.08596649257198,0.030096758461611
30,1,"MPS",0.926847046105065,0.0312910554131742
30,1,"MPS",0.906476944330866,0.0342094380493034
30,1,"MPS",1.11409285959513,0.0337720561972006
30,1,"MPS",0.98669899309937,0.0268579355330042
30,1,"MPS",0.988805145787106,0.0389091216903286
30,1,"MPS",1.05154189824616,0.0795039431069339
30,1,"MPS",1.11512510393573,0.0714592822534252
30,1,"MPS",0.933199892676164,0.00500940528343574
30,1,"MPS",1.12885053393998,0.0756906313985855
30,1,"MPS",0.897781344195166,0.0356977454311204
30,1,"MPS",1.02022074132937,-0.012229573143282
30,1,"MPS",1.06039160520703,0.00975665110654012
30,1,"MPS",1.00059288359088,-0.0121112456939456
30,1,"MPS",1.08044402270808,0.0133746655105127
30,1,"MPS",0.977088536377513,0.0556419301039164
30,1,"MPS",1.16875556733723,0.0224262556782167
30,1,"MPS",0.831366417043801,0.0468834804753876
30,1,"MPS",1.03453747111366,0.00551690077545297
30,1,"MPS",0.96343892515098,0.0532992419936955
30,1,"MPS",1.0513170796231,0.0102539819086656
30,1,"MPS",0.979697203042453,0.042653085414213
30,1,"MPS",0.898276900297424,0.0247428624632348
30,1,"MPS",1.01916482482678,0.0218849285601707
30,1,"MPS",0.900881025092932,0.0275354711418081
30,1,"MPS",0.947093805007669,0.0104710081562062
30,1,"MPS",0.96834804813133,0.00267651955065806
30,1,"MPS",1.05768698451016,-0.00455122112309292
80,1,"MM",1.04677413559385,-0.00136512529596056
80,1,"MM",1.03625955093494,0.000494214504862978
80,1,"MM",0.973006754527114,0.00222740464574989
80,1,"MM",0.919704149806332,-0.00319236549997814
80,1,"MM",1.15543527517042,-0.00176790336458788
80,1,"MM",0.89996916382823,0.000415235998041164
80,1,"MM",1.04056880029231,-0.000554144406034629
80,1,"MM",1.02699080025007,-0.000137118114476475
80,1,"MM",1.06694317433991,-0.00176961661692454
80,1,"MM",0.936079579644649,0.00252110381005588
80,1,"MM",1.01595851504099,0.00272213400572285
80,1,"MM",0.954917756527479,-0.0018917531283652
80,1,"MM",1.01013412172114,0.0010155845506532
80,1,"MM",1.02326154033114,0.00365307121486436
80,1,"MM",0.968854991820054,-0.000792430794721355
80,1,"MM",0.987478798205215,-0.000858616574227034
80,1,"MM",0.961346262627074,-0.00104374027409981
80,1,"MM",1.02705775491411,3.47558734545839e-05
80,1,"MM",1.00074584474687,-0.00222491526585578
80,1,"MM",1.10441554332654,-0.00128445195384552
80,1,"MM",0.988242120330834,-0.00211913971908617
80,1,"MM",0.944380300461819,-0.00302686001523667
80,1,"MM",1.00493163742681,-0.000826141245866552
80,1,"MM",0.947966236038699,0.00109665680332938
80,1,"MM",0.975379360173589,0.00299153396176199
80,1,"MM",0.966235311715183,-0.000568340200769013
80,1,"MM",0.999847148234904,-0.00195650856527985
80,1,"MM",1.03625341818492,0.000810483424847019
80,1,"MM",1.00666803230312,-0.002499703937346
80,1,"MM",0.908502850876095,0.00133205796538016
80,1,"MM",1.02504938212909,7.16706768431052e-05
80,1,"MM",1.00173575625278,-0.00299695345879036
80,1,"MM",0.91810102056792,-0.00119563317985072
80,1,"MM",0.988055598687865,0.0024137423489311
80,1,"MM",1.00001033522776,0.000140334927847263
80,1,"MM",0.947593399098385,0.00177093084470503
80,1,"MM",1.02697943791437,0.000727884052028838
80,1,"MM",0.99895182421871,0.00447980215375487
80,1,"MM",0.926136190284388,-3.72646887137895e-05
80,1,"MM",1.10593623435221,0.000154312238674237
80,1,"MM",1.03447365348025,0.00324173168327113
80,1,"MM",1.06185014330339,-0.00102772365870485
80,1,"MM",1.00410749712218,-0.00257171724706384
80,1,"MM",0.982032242248491,0.00138178363476305
80,1,"MM",1.01818307878933,-0.00102218364761542
80,1,"MM",1.052748291113,-0.000886625052434642
80,1,"MM",0.971331775008661,-0.000924715937695719
80,1,"MM",0.964586180580512,0.00157857028419373
80,1,"MM",0.946290041738693,-4.88743381509282e-05
80,1,"MM",0.995827304317116,0.000238667862696218
80,1,"MM",0.979781408621853,0.00121745081653124
80,1,"MM",0.992765015431319,0.000667954831907402
80,1,"MM",1.03433725367053,0.000567091237265283
80,1,"MM",0.996778115831394,0.00204299232115646
80,1,"MM",1.02000805369885,-3.79049749861249e-05
80,1,"MM",1.04313853322117,-0.00321733221359288
80,1,"MM",0.922949736982185,3.80123693708434e-05
80,1,"MM",0.922464141254744,-0.00382562554746724
80,1,"MM",1.03323191693789,-0.00136376559882256
80,1,"MM",0.98236633673402,0.000397387508864755
80,1,"MM",1.02724531123161,-0.00174458579109293
80,1,"MM",0.964028150197966,-0.000122440048940686
80,1,"MM",0.985175026210136,0.00163062405865477
80,1,"MM",1.05457115074719,-0.00174688688039404
80,1,"MM",1.03981991372957,0.00149599005340173
80,1,"MM",1.04155848000977,-0.00133372206733995
80,1,"MM",0.940044720315932,-0.000139949364626801
80,1,"MM",1.10663187322024,0.00116531188658131
80,1,"MM",1.04152385398336,-1.82092449185767e-05
80,1,"MM",0.933080146078668,-0.00097665888242604
80,1,"MM",1.0631604289782,-0.0012350794548619
80,1,"MM",1.01248192238854,-0.000145623512250781
80,1,"MM",0.97895199524383,-0.00136678800793666
80,1,"MM",1.14428459358047,0.000896100868010397
80,1,"MM",1.02342997245841,0.00242566051267001
80,1,"MM",1.07227223757931,0.00042249228663227
80,1,"MM",1.01227053557498,-0.000600291441413603
80,1,"MM",0.982262848079933,0.000790948578032857
80,1,"MM",0.998593739799086,0.00219559880565456
80,1,"MM",1.08447990430966,-0.00311855550178475
80,1,"MM",0.965447963316684,-0.00163346860976721
80,1,"MM",0.923848005503026,-0.000523639018271904
80,1,"MM",1.01850782728455,0.000924607372850828
80,1,"MM",0.921862985014529,0.000992870099015608
80,1,"MM",0.980528782447253,0.000582671519105626
80,1,"MM",1.00320889137053,-0.00163811252263879
80,1,"MM",1.01357649404285,-0.00246788446159574
80,1,"MM",1.0541175485711,-0.00027877512607688
80,1,"MM",0.897135266597697,-0.00151540856009091
80,1,"MM",0.943206680610822,-0.00101725254447982
80,1,"MM",1.0222636971951,0.000706559873696166
80,1,"MM",0.928995905418639,0.00235483762214317
80,1,"MM",1.14224307912893,0.00288115323535743
80,1,"MM",0.981308446786918,-0.000733083766292442
80,1,"MM",1.01381720033658,-0.0014965559441471
80,1,"MM",0.974105064639475,-0.00228256602861021
80,1,"MM",1.03787492161388,-0.000926750990940306
80,1,"MM",0.936528773624211,-0.000158330758571412
80,1,"MM",1.0127940831362,0.00139196576163014
80,1,"MM",0.994848716309238,0.000700563106360685
80,1,"MLE",0.998744959388245,0.0228922283752331
80,1,"MLE",1.02630172421573,-0.0163136554173076
80,1,"MLE",0.945414528694289,0.00446101159369083
80,1,"MLE",1.02416871670108,0.0120651203848312
80,1,"MLE",0.968263506295061,0.0249376280139887
80,1,"MLE",1.06374903862749,0.00236074964271338
80,1,"MLE",0.996458390850273,-0.020067328517157
80,1,"MLE",0.938703868788222,-0.00124771715206606
80,1,"MLE",0.989167997146212,0.0137043737509096
80,1,"MLE",0.978607051865519,0.0107184326752955
80,1,"MLE",0.986296884540395,-0.00633395747310339
80,1,"MLE",1.08342996242799,0.00728147550605929
80,1,"MLE",1.01144239847354,-0.0174408800908217
80,1,"MLE",0.992842193860101,-0.0148354709123981
80,1,"MLE",0.983271106920078,-0.00167404223292711
80,1,"MLE",0.987390832028448,-0.00365589566594982
80,1,"MLE",0.986489955442909,-0.00731913946781315
80,1,"MLE",1.05032157304303,0.00227095329040261
80,1,"MLE",0.990968224194191,-0.00190239970751338
80,1,"MLE",1.01080903024522,-0.0281357497392265
80,1,"MLE",1.07359959725569,-0.00455460754860382
80,1,"MLE",1.04026163582333,0.0140449761561496
80,1,"MLE",0.986170497566199,-0.00753541601970054
80,1,"MLE",0.982078283736445,-0.0287664013502203
80,1,"MLE",0.992702134370309,0.00226566458954958
80,1,"MLE",1.05500926692076,-0.00967644834938275
80,1,"MLE",0.954937036601007,-0.0170758169572643
80,1,"MLE",1.00427427351432,-0.00239006457129509
80,1,"MLE",1.05258808296007,-0.00797861759548102
80,1,"MLE",0.998047384881347,0.000783434516877457
80,1,"MLE",0.971861832343779,-0.00892602244299578
80,1,"MLE",0.963506642803172,0.0131892045302615
80,1,"MLE",1.10521949883044,-0.00500585443836443
80,1,"MLE",1.00171499742997,0.0201062320134282
80,1,"MLE",0.985410621706656,-0.0115699614800147
80,1,"MLE",0.95249653982284,-0.00785263443131812
80,1,"MLE",0.974709561571222,-0.00464954089318781
80,1,"MLE",0.968074951353685,0.00780938247697749
